7632,922443
7632,1011854
7632,922161
7632,1011226
7632,636855
7632,943610
7632,748441
7632,85813
7632,991750
7632,922165
7632,963342
7632,949792
7632,923011
7632,987738
7632,975722
7632,595462
7632,961004
7632,948661
7632,974392
7632,414950
7632,833932
7632,1011224
7632,935075
7632,936533
7632,963702
7632,962547
7632,187586
7632,1011697
7632,960547
7632,713070
7632,951172
7632,538528
7632,975588
7632,948436
7632,39793
7632,682394
7632,863637
7632,523482
7632,974066
7632,980015
7632,935200
7632,935073
7632,1000218
7632,987935
7632,949002
7632,994044
7632,1011225
7632,926259
7632,947341
7632,867144
7632,976272
7632,676797
7632,974393
7632,951173
7632,609983
7632,1011523
7632,922167
7632,997038
7632,6008
7632,974065
7632,936534
7632,935199
7632,943342
7632,935198
7632,246483
7632,344585
7632,820060
7632,936294
7632,975721
7632,994164
7632,936049
7632,195436
7632,642189
7632,934665
7632,934666
7632,857031
7632,961369
7632,989114
7632,9143
7632,948611
7632,824530
7632,936118
7632,975542
7632,948435
7632,922353
7632,988172
7632,970533
7632,1010962
7632,565033
7632,622705
7632,633655
7632,408758
7632,761748
7632,692663
7632,331002
7632,950914
7632,605775
7632,492574
7632,852484
7632,756988
7632,919149
7632,101599
7632,247850
7632,508018
7632,238671
7632,772132
7632,116129
7632,465295
7632,963544
7632,949148
7632,6102
7632,336689
7632,970219
7632,1012580
7632,666113
7632,835332
7632,988461
7632,963543
7632,921015
7632,1012579
7632,876188
7632,309702
7632,597240
7632,933994
7632,880671
7632,763653
7632,946362
7632,1000557
7632,514741
7632,31010
7632,923306
7632,184872
7632,752292
7632,929706
7632,37677
7632,242039
7632,700398
7632,670932
7632,833026
7632,989095
7632,922160
7632,922166
7632,195861
7632,962625
7632,1011223
7632,897567
7632,900838
7632,502219
7632,713072
7632,446496
7632,891511
7632,168706
7632,738062
7632,40615
7632,605640
7632,839547
7632,515086
7632,924118
7632,708637
7632,38832
7632,295633
7632,275136
7632,573852
7632,864531
7632,239277
7632,796417
7632,837075
7632,50243
7632,872828
7632,722693
7632,163885
7632,467236
7632,613101
7632,14307
7632,174090
7632,478840
7632,457712
7632,730735
7632,14318
7632,796414
7632,922163
7632,96604
7632,837073
7632,572404
7632,309649
7632,219728
7632,152365
7632,825286
7632,519421
7632,271517
7632,309655
7632,1011471
7632,716105
7632,884588
7632,889297
7632,682903
7632,869952
7632,975386
7632,838728
7632,933386
7632,991476
7632,962651
7632,962632
7632,1010731
7632,921096
7632,275134
7632,974394
7632,948207
7632,936535
7632,949793
7632,989103
7632,302363
7632,581613
7632,161912
7632,41673
7632,971746
7632,266042
7632,365068
7632,402905
7632,749528
7632,332239
7632,334118
7632,922135
7632,379186
7632,371763
7632,512010
7632,429144
7632,700395
7632,366177
7632,234974
7632,385007
7632,571500
7632,37681
7632,719684
7632,242044
7632,664134
7632,867404
7632,426221
7632,381918
7632,734913
7632,508021
7632,254536
7632,213996
7632,381736
7632,636986
7632,951907
7632,369538
7632,884700
7632,369976
7632,683371
7632,350291
7632,108473
7632,304432
7632,483066
7632,779405
7632,67368
7632,451865
7632,271053
7632,304851
7632,279527
7632,447673
7632,373172
7632,366082
7632,112329
7632,116123
7632,187893
7632,605647
7632,89139
7632,1011228
7632,331010
7632,469518
7632,761743
7632,673126
7632,359579
7632,79576
7632,334222
7632,855270
7632,100119
7632,365671
7632,296220
7632,831064
7632,781566
7632,302362
7632,109666
7632,302360
7632,696068
7632,476732
7632,698702
7632,216751
7632,564970
7632,886672
7632,392075
7632,382357
7632,254025
7632,807818
7632,729210
7632,889298
7632,256249
7632,222552
7632,98285
7632,645006
7632,385215
7632,89938
7632,606937
7632,839781
7632,710180
7632,639800
7632,88470
7632,267816
7632,106433
7632,133456
7632,135959
7632,102118
7632,112797
7632,119692
7632,277451
7632,478838
7632,388009
7632,188239
7632,89654
7632,84656
7632,119234
7632,119239
7632,382294
7632,624985
7632,408760
7632,436118
7632,427974
7632,446493
7632,439981
7632,438758
7632,775648
7632,531270
7632,285723
7632,766329
7632,799606
7632,633859
7632,749668
7632,751476
7632,749450
7632,192380
7632,197865
7632,216057
7632,164404
7632,216381
7632,179890
7632,476736
7632,883190
7632,263583
7632,560533
7632,560542
7632,543151
7632,566772
7632,925983
7632,559830
7632,831759
7632,825285
7632,278374
7632,831242
7632,841067
7632,655991
7632,858192
7632,845531
7632,256980
7632,246477
7632,820472
7632,264467
7632,271060
7632,900837
7632,861199
7633,77816
7633,948145
7633,905505
7633,905776
7633,905337
7633,936839
7633,975818
7633,926004
7633,988736
7633,962584
7633,1012340
7633,472381
7633,988744
7633,926001
7633,962583
7633,706420
7633,926002
7633,975817
7633,948144
7633,926003
7633,1012339
7633,936837
7633,740644
7633,582702
7633,948688
7633,933350
7633,991727
7633,921032
7633,962580
7633,966996
7633,975194
7633,1012596
7633,962836
7633,981692
7633,988735
7633,936836
7633,962837
7633,926000
7633,975816
7633,948143
7633,980085
7633,1012338
7633,1009187
7633,851752
7633,956180
7633,18483
7633,920977
7633,938951
7633,993180
7633,968602
7633,164084
7633,962581
7633,267898
7633,778431
7633,728575
7633,351551
7633,991726
7633,243362
7633,105882
7633,590477
7633,867027
7633,846202
7633,1012528
7633,3232
7633,952568
7633,921269
7633,975819
7633,669517
7633,948146
7633,812856
7633,952579
7633,876617
7633,921270
7633,948148
7633,949962
7633,1012529
7633,936840
7633,932800
7633,858833
7633,1012430
7633,922896
7633,532299
7633,962049
7633,989461
7633,962048
7633,963527
7633,948150
7633,989144
7633,988745
7633,975368
7633,56515
7633,557007
7633,975824
7633,54845
7633,926005
7633,936844
7633,936841
7633,948151
7633,27832
7633,808948
7633,860966
7633,783081
7633,498105
7633,648658
7633,569511
7633,784329
7633,962050
7633,921271
7633,824889
7633,988122
7633,799838
7633,899227
7633,991565
7633,170702
7633,1012341
7633,815264
7633,975821
7633,733821
7633,876615
7633,733823
7633,498099
7633,586157
7633,1012530
7633,948147
7633,237376
7633,936843
7633,431889
7633,975823
7633,235619
7633,921993
7633,999251
7633,461082
7633,974213
7633,172937
7633,629771
7633,936842
7633,20087
7633,815700
7633,936212
7633,896445
7633,951097
7633,962952
7633,809849
7633,551145
7633,44474
7633,44736
7633,457152
7633,948149
7633,44156
7633,651771
7633,952091
7633,865502
7633,852710
7633,931948
7633,674828
7633,959643
7633,927806
7633,927805
7633,996903
7633,972420
7633,1005353
7633,432701
7633,281098
7633,77171
7633,751500
7633,710636
7633,45476
7633,45477
7633,475475
7633,243130
7633,737709
7633,288909
7633,725603
7633,253301
7633,384626
7633,975822
7633,794761
7633,218947
7633,590831
7633,326779
7633,75126
7633,328433
7633,721763
7633,989073
7633,56521
7633,933974
7633,444939
7633,341366
7633,996532
7633,916538
7633,858682
7633,1004094
7633,914408
7633,907960
7633,934210
7633,965378
7633,911185
7633,973787
7633,990243
7633,953731
7633,903386
7633,930099
7633,921168
7633,53257
7633,360200
7633,956493
7633,255643
7633,938719
7633,734932
7633,394290
7633,624928
7633,971727
7633,188073
7633,986315
7633,1006843
7633,919859
7633,885783
7633,964121
7633,474640
7633,452129
7633,535170
7633,857690
7633,320429
7633,852397
7633,706159
7633,1013038
7633,955560
7633,544802
7633,643212
7633,932564
7633,406315
7633,241833
7633,898653
7633,983739
7633,985042
7633,917885
7633,849209
7633,43851
7633,965120
7633,962585
7633,918015
7633,1005640
7633,973905
7633,1009826
7633,962582
7633,951132
7633,973788
7633,902746
7633,757120
7633,513415
7633,990191
7633,953747
7633,241610
7633,895478
7633,931605
7633,6364
7633,743926
7633,936246
7633,647717
7633,1010197
7633,973995
7633,1007135
7633,718844
7633,907321
7633,958230
7633,974245
7633,910544
7633,965217
7633,1011993
7633,695280
7633,923344
7633,949659
7633,47731
7633,768978
7633,948747
7633,532353
7633,936733
7633,976403
7633,832984
7633,989192
7633,922171
7633,1010749
7633,581716
7633,964542
7633,251030
7633,871086
7633,465124
7633,988389
7633,27484
7633,913770
7633,48279
7633,769485
7633,377060
7633,264910
7633,688391
7633,607434
7633,144026
7633,948021
7633,349422
7633,819304
7633,841740
7633,841743
7633,939209
7633,933114
7633,971182
7633,992039
7633,973994
7633,58310
7633,243346
7633,434008
7633,569520
7633,298189
7633,971181
7633,163619
7633,810067
7633,125438
7633,284696
7633,647754
7633,94908
7633,279806
7633,196550
7633,429453
7633,11879
7633,773161
7633,243260
7633,562082
7633,435351
7633,338957
7633,288307
7633,79243
7633,43391
7633,409695
7633,316300
7633,251029
7633,664978
7633,874480
7633,360193
7633,532121
7633,780769
7633,607000
7633,43570
7633,498395
7633,644330
7633,712075
7633,821996
7633,273977
7633,999850
7633,896248
7633,939321
7633,1013039
7633,970774
7633,955561
7633,993439
7633,965121
7633,983740
7633,917886
7633,932565
7633,150559
7633,377663
7633,192065
7633,193603
7633,215530
7633,883480
7633,363493
7633,190857
7633,297170
7633,298992
7633,621110
7633,172575
7633,326803
7633,320428
7633,856334
7633,287320
7633,201366
7633,741419
7633,506218
7633,668873
7633,434011
7633,233627
7633,752482
7633,264288
7633,320434
7633,201082
7633,444927
7633,811886
7633,429392
7633,659252
7633,855810
7633,115964
7633,721768
7633,261616
7633,663843
7633,535169
7633,723045
7633,511555
7633,674230
7633,706939
7633,681042
7633,664981
7633,116670
7633,95345
7633,95440
7633,209536
7633,125441
7633,387205
7633,139465
7633,739617
7633,109967
7633,100511
7633,246807
7633,82822
7633,130362
7633,87718
7633,649405
7633,112844
7633,444332
7633,126605
7633,276480
7633,803615
7633,389273
7633,173539
7633,462249
7633,498336
7633,280736
7633,391660
7633,390566
7633,461071
7633,808902
7633,857321
7633,267411
7633,782099
7633,786024
7633,784620
7633,159721
7633,162306
7633,892803
7633,193599
7633,208920
7633,232760
7633,837151
7633,507404
7633,205173
7633,233620
7633,179022
7633,554818
7633,824670
7633,570538
7633,265585
7633,537200
7633,837437
7633,275859
7633,891695
7633,864904
7633,901893
7633,874161
7633,953155
7634,11281
7634,947228
7634,616611
7634,372860
7634,943242
7634,856462
7634,685733
7634,976925
7634,988168
7634,468605
7634,1011065
7634,921808
7634,958337
7634,1011068
7634,664503
7634,863665
7634,745508
7634,1000198
7634,813334
7634,934764
7634,974856
7634,1011067
7634,456294
7634,923214
7634,948360
7634,1011066
7634,608180
7634,502556
7634,664496
7634,948361
7634,974857
7634,1000947
7634,507961
7634,948359
7634,934765
7634,53459
7634,953055
7634,708625
7634,921807
7634,949203
7634,891853
7634,988167
7634,934763
7634,634216
7634,974855
7634,1011064
7634,958336
7634,266335
7634,958129
7634,884511
7634,994609
7634,64691
7634,701888
7634,983709
7634,999749
7634,974068
7634,918307
7634,609382
7634,433055
7634,953766
7634,932803
7634,742013
7634,308691
7634,211681
7634,304883
7634,919029
7634,993363
7634,969469
7634,1001232
7634,937963
7634,985481
7634,842212
7634,986727
7634,1003837
7634,937964
7634,970067
7634,970066
7634,971360
7634,938434
7634,919028
7634,663596
7634,970585
7634,1001235
7634,347000
7634,519314
7634,978204
7634,584410
7634,971361
7634,888201
7634,986581
7634,947844
7634,490384
7634,693935
7634,1001234
7634,918329
7634,969470
7634,10204
7634,978205
7634,986723
7634,986719
7634,986724
7634,323700
7634,841615
7634,938433
7634,918998
7634,978206
7634,969467
7634,919025
7634,584408
7634,946710
7634,527275
7634,946714
7634,938435
7634,1002582
7634,946711
7634,66042
7634,832827
7634,636316
7634,889357
7634,668996
7634,462617
7634,813621
7634,132234
7634,490381
7634,254792
7634,813626
7634,365690
7634,841254
7634,919024
7634,461735
7634,776641
7634,79501
7634,737881
7634,944216
7634,581753
7634,734765
7634,860444
7634,934455
7634,976354
7634,994659
7634,62159
7634,175752
7634,733636
7634,546283
7634,60830
7634,740632
7634,278848
7634,954076
7634,614518
7634,107835
7634,932396
7634,711118
7634,860805
7634,972997
7634,100398
7634,191052
7634,783822
7634,461139
7634,295452
7634,855477
7634,243119
7634,33775
7634,585462
7634,944215
7634,934435
7634,970584
7634,994651
7634,1000079
7634,918328
7634,791433
7634,970583
7634,851592
7634,677986
7634,167292
7634,561184
7634,976343
7634,1000078
7634,970582
7634,918327
7634,994655
7634,215454
7634,944214
7634,791434
7634,484328
7634,256394
7634,298811
7634,946709
7634,946708
7634,947845
7634,918999
7634,919026
7634,920148
7634,932395
7634,1002583
7634,960318
7634,241259
7634,888200
7634,920948
7634,811555
7634,921974
7634,918215
7634,920149
7634,688491
7634,1000032
7634,1009823
7634,712102
7634,960320
7634,1000029
7634,946715
7634,954075
7634,992485
7634,973400
7634,930835
7634,960255
7634,941781
7634,920150
7634,930842
7634,993558
7634,947843
7634,591616
7634,919027
7634,986386
7634,748455
7634,189950
7634,1003025
7634,785872
7634,1000377
7634,986140
7634,1003024
7634,571007
7634,992240
7634,994688
7634,972998
7634,971363
7634,937967
7634,968061
7634,600932
7634,970711
7634,949345
7634,932397
7634,970713
7634,850448
7634,919001
7634,1000317
7634,937966
7634,970718
7634,1001237
7634,1002581
7634,970714
7634,938432
7634,1013532
7634,970717
7634,499225
7634,978203
7634,919187
7634,1010465
7634,970071
7634,969587
7634,954077
7634,965989
7634,1000033
7634,1009963
7634,932399
7634,889358
7634,996339
7634,29904
7634,18834
7634,458132
7634,26747
7634,388800
7634,26749
7634,227309
7634,145626
7634,235411
7634,820156
7634,164741
7634,461322
7634,918217
7634,919189
7634,970716
7634,960319
7634,1000376
7634,1000031
7634,917320
7634,918473
7634,1000030
7634,994693
7634,918216
7634,970710
7634,970604
7634,271911
7634,440993
7634,970715
7634,751959
7634,859448
7634,316242
7634,352970
7634,25876
7634,823978
7634,863506
7634,686000
7634,970070
7634,969468
7634,970069
7634,917410
7634,983859
7634,965065
7634,993450
7634,943832
7634,438703
7634,164907
7634,527284
7634,759835
7634,656210
7634,986934
7634,390187
7634,919023
7634,945613
7634,942559
7634,942714
7634,921044
7634,1003023
7634,816344
7634,624631
7634,991505
7634,1005108
7634,962984
7634,981798
7634,981260
7634,730204
7634,121206
7634,977665
7634,371199
7634,275758
7634,727081
7634,294690
7634,866053
7634,274317
7634,413044
7634,294827
7634,490604
7634,124571
7634,409494
7634,1002584
7634,1080
7634,340898
7634,284615
7634,34843
7634,549632
7634,277383
7634,377928
7634,304232
7634,827071
7634,271277
7634,247016
7634,740268
7634,189342
7634,339445
7634,352099
7634,884512
7634,1088
7634,3014
7634,83460
7634,889514
7634,537591
7634,897045
7634,714370
7634,486420
7634,375216
7634,136753
7634,887216
7634,348481
7634,248246
7634,227427
7634,531772
7634,706397
7634,32440
7634,871183
7634,813332
7634,967392
7634,459480
7634,126118
7634,691830
7634,872079
7634,731833
7634,860445
7634,697478
7634,866246
7634,836931
7634,283859
7634,770707
7634,104709
7634,694625
7634,1004400
7634,931574
7634,673829
7634,901708
7634,837013
7634,672538
7634,457779
7634,275753
7634,232180
7634,713558
7634,823981
7634,863505
7634,743065
7634,103972
7634,436136
7634,677258
7634,520677
7634,470335
7634,140646
7634,116738
7634,93827
7634,129372
7634,135562
7634,175984
7634,865944
7634,438138
7634,255810
7634,159633
7634,275755
7634,790933
7634,438702
7634,759832
7634,802983
7634,743063
7634,835153
7634,800613
7634,227424
7634,181757
7634,888952
7634,537294
7634,502559
7634,855772
7634,897244
7634,271266
7634,259392
7634,275757
7634,264439
7634,268751
7634,247227
7634,276507
7634,935690
7634,659082
7634,875999
7634,869581
7634,887074
7634,874018
7634,967060
7634,970072
7635,60231
7635,951395
7635,516092
7635,717128
7635,829062
7635,976481
7635,44136
7635,747544
7635,165934
7635,946941
7635,399614
7635,711492
7635,935638
7635,979678
7635,986806
7635,919241
7635,970015
7635,534551
7635,553595
7635,767279
7635,844510
7635,412053
7635,709081
7635,953184
7635,953120
7635,34214
7635,483464
7635,245906
7635,947695
7635,459070
7635,947119
7635,823953
7635,979638
7635,937718
7635,969130
7635,880495
7635,919980
7635,266491
7635,985861
7635,1002384
7635,203661
7635,411611
7635,920699
7635,940001
7635,1006587
7635,1006915
7635,943073
7635,963925
7635,977947
7635,956346
7635,649870
7635,925902
7635,1006590
7635,993080
7635,992896
7635,1006589
7635,945620
7635,920708
7635,908928
7635,904360
7635,968357
7635,978033
7635,946127
7635,1006592
7635,896978
7635,691059
7635,906190
7635,821260
7635,1006591
7635,937468
7635,823410
7635,915375
7635,912157
7635,993996
7635,799878
7635,970016
7635,34225
7635,766686
7635,459061
7635,682837
7635,642374
7635,682838
7635,131531
7635,554326
7635,130449
7635,978334
7635,920709
7635,747261
7635,867686
7635,709109
7635,321231
7635,449799
7635,747140
7635,492300
7635,18170
7635,719545
7635,959275
7635,925318
7635,680652
7635,935639
7635,941958
7635,902079
7635,821332
7635,945106
7635,979679
7635,827683
7635,641117
7635,1001988
7635,972680
7635,663460
7635,348241
7635,284250
7635,985785
7635,937717
7635,906661
7635,1003093
7635,919243
7635,1008231
7635,913109
7635,947694
7635,969129
7635,283432
7635,909880
7635,699211
7635,937715
7635,552715
7635,819767
7635,919979
7635,946942
7635,919978
7635,997698
7635,947692
7635,1002383
7635,118647
7635,280984
7635,262153
7635,143058
7635,919242
7635,979639
7635,969128
7635,986980
7635,9039
7635,552747
7635,615562
7635,449918
7635,271601
7635,209414
7635,8339
7635,869487
7635,29944
7635,232656
7635,765144
7635,504489
7635,409407
7635,827687
7635,956402
7635,979773
7635,869495
7635,935904
7635,620870
7635,969998
7635,987178
7635,927174
7635,1000990
7635,709006
7635,29946
7635,738400
7635,116308
7635,344635
7635,165480
7635,279248
7635,40642
7635,155524
7635,39897
7635,233641
7635,535481
7635,38332
7635,631477
7635,825445
7635,146724
7635,711496
7635,534556
7635,41566
7635,517503
7635,50406
7635,890380
7635,864643
7635,50404
7635,168214
7635,709079
7635,823345
7635,627817
7635,793953
7635,557143
7635,324264
7635,165935
7635,181210
7635,894220
7635,281580
7635,411228
7635,340962
7635,793954
7635,50317
7635,387132
7635,766115
7635,183925
7635,266203
7635,656935
7635,49949
7635,580457
7635,266202
7635,756398
7635,209539
7635,249176
7635,302847
7635,992898
7635,935363
7635,987777
7635,926092
7635,25880
7635,290616
7635,961161
7635,272722
7635,43759
7635,767278
7635,921728
7635,1012123
7635,1002381
7635,965039
7635,1005447
7635,1002382
7635,965037
7635,422153
7635,548262
7635,761468
7635,110631
7635,309479
7635,281584
7635,353247
7635,994717
7635,1004438
7635,233651
7635,153259
7635,918167
7635,1013537
7635,921738
7635,458538
7635,797039
7635,57905
7635,181214
7635,281586
7635,287689
7635,819839
7635,137724
7635,4161
7635,19972
7635,564904
7635,206495
7635,919977
7635,869492
7635,58834
7635,655795
7635,46800
7635,885915
7635,228420
7635,451889
7635,158819
7635,260669
7635,484386
7635,484374
7635,46815
7635,886345
7635,233638
7635,427333
7635,361441
7635,62571
7635,14920
7635,821335
7635,43758
7635,393014
7635,896459
7635,709111
7635,792560
7635,542322
7635,206494
7635,402870
7635,896458
7635,747259
7635,378940
7635,837104
7635,93194
7635,782779
7635,483456
7635,322589
7635,4156
7635,559784
7635,279456
7635,216756
7635,322593
7635,110630
7635,320720
7635,747256
7635,548268
